CrashId,Latitude,Longitude,Town Name,Date Of Crash,Crash Severity,Most Severe Injury,Route Class,Route Class Text Format,Road Number,Road Description,Roadway Name,Intersecting Roadway Name,Landmark Description,corridor
643312,41.74808,-72.71522,West Hartford,1/17/20,A,B,4,Local,394,PROSPECT AV,PROSPECT AV,,Merrill Street,Prospect Ave
640237,41.77925,-72.74615,West Hartford,1/17/20,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,ASYLUM AV,,North Main from Center
639831,41.76295,-72.7382,West Hartford,1/17/20,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,TROUT BROOK DR,,Farmington Ave
639830,41.763438,-72.735596,West Hartford,1/17/20,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,ROBIN RD,,Farmington Ave
641758,41.755212,-72.732273,West Hartford,1/19/20,O,O,4,Local,371,PARK RD,PARK RD,,Gifford Rd,Park Rd middle
645372,41.761453,-72.739641,West Hartford,1/20/20,O,O,4,Local,401,RAYMOND RD,RAYMOND RD,ISHAM RD,,
642664,41.744808,-72.72989,West Hartford,1/20/20,A,B,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,JACKSON AV,,Quaker Lane South
642228,41.728997,-72.714894,West Hartford,1/20/20,O,O,4,Local,250,HOLLYWOOD AV,HOLLYWOOD AV,STANWOOD ST,,
642665,41.760674,-72.746459,West Hartford,1/21/20,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,Walden St,Farmington Ave
642253,41.749242,-72.771238,West Hartford,1/21/20,A,C,4,Local,68,BUENA VISTA RD,BUENA VISTA RD,BROOKMOOR RD,,
641790,41.7435,-72.716,West Hartford,1/21/20,A,C,4,Local,342,NEW PARK AV,NEW PARK AV,FOLEY ST,,New Park Ave
644938,41.754201,-72.737857,West Hartford,1/22/20,O,O,4,Local,371,PARK RD,PARK RD,RAYMOND RD,,Park Rd west
644310,41.769222,-72.743124,West Hartford,1/22/20,A,C,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Fern Street,North Main from Center
641791,41.754403,-72.736689,West Hartford,1/22/20,A,C,4,Local,371,PARK RD,PARK RD,501-N,,Park Rd west
643111,41.762466,-72.715733,West Hartford,1/23/20,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,WARRENTON AV,,Prospect Ave
642254,41.73357,-72.71705,West Hartford,1/23/20,O,O,4,Local,131,DEXTER AV,DEXTER AV,,,
642232,41.753262,-72.743693,West Hartford,1/23/20,O,O,4,Local,460,SOUTH MAIN ST NO 2,SOUTH MAIN ST NO 2,,SEDGWICK RD,South Main to NB
642231,41.740743,-72.730177,West Hartford,1/23/20,O,O,4,Local,395,QUAKER LANE SO,QUAKER LANE SO,,Exeter Avenue,Quaker Lane South
642230,41.76366,-72.724332,West Hartford,1/23/20,O,O,4,Local,554,WHITING LA,WHITING LA,,Farmington Avenue,
646864,41.755647,-72.729871,West Hartford,1/24/20,O,O,4,Local,371,PARK RD,PARK RD,,South Quaker lane ,Park Rd middle
645357,41.759985,-72.718282,West Hartford,1/24/20,O,O,4,Local,42,BOULEVARD,BOULEVARD,SOUTH HIGHLAND ST,,Boulevard east
643118,41.762452,-72.715655,West Hartford,1/24/20,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,WARRENTON AV,,Prospect Ave
644790,41.765297,-72.720624,West Hartford,1/25/20,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,,LEXINGTON,Farmington Ave
644559,41.762447,-72.71585,West Hartford,1/25/20,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,,Warrenton Avenue ,Prospect Ave
646865,41.76575,-72.76479,West Hartford,1/26/20,O,O,4,Local,177,FERN ST,FERN ST,,,
646840,41.76549,-72.71806,West Hartford,1/26/20,A,B,4,Local,169,FARMINGTON AV,FARMINGTON AV,HIGHLAND ST,,Farmington Ave
643419,41.762463,-72.715627,West Hartford,1/26/20,A,C,4,Local,394,PROSPECT AV,PROSPECT AV,WARRENTON AV,,Prospect Ave
644791,41.739721,-72.71912,West Hartford,1/27/20,O,O,4,Local,342,NEW PARK AV,NEW PARK AV,,Jefferson Ave,New Park Ave
718632,41.75352,-72.76399,West Hartford,1/28/20,O,O,4,Local,42,BOULEVARD,BOULEVARD,MOUNTAIN RD NO 1,,Boulevard west
646866,41.732039,-72.724618,West Hartford,1/28/20,O,O,4,Local,342,NEW PARK AV,NEW PARK AV,,New Britain Avenue,New Park Ave
644795,41.771467,-72.744032,West Hartford,1/28/20,O,O,4,Local,347,NORTH MAIN ST,NORTH MAIN ST,,Hilltop Drive,North Main from Center
644794,41.75352,-72.76399,West Hartford,1/28/20,A,C,4,Local,42,BOULEVARD,BOULEVARD,MOUNTAIN RD NO 1,,Boulevard west
647868,41.737796,-72.73858,West Hartford,1/30/20,A,C,4,Local,314,MAYFLOWER ST,MAYFLOWER ST,,Elmhurst Street,
647867,41.756555,-72.759909,West Hartford,1/30/20,A,A,4,Local,201,GARFIELD RD,GARFIELD RD,FARMINGTON AV,,Farmington Ave
646867,41.727552,-72.746816,West Hartford,1/30/20,O,O,4,Local,153,ELMFIELD ST NO 1,ELMFIELD ST NO 1,,Laurel Drive,
646586,41.75810329,-72.7388192,West Hartford,1/30/20,O,O,4,Local,401,RAYMOND RD,RAYMOND RD,BURR ST,,
644796,41.74436733,-72.73186851,West Hartford,1/30/20,O,O,4,Local,262,JACKSON AV,JACKSON AV,,Trout Brook Drive,
644995,41.7652,-72.72273,West Hartford,1/31/20,O,O,4,Local,169,FARMINGTON AV,FARMINGTON AV,ARNOLDALE RD,,Farmington Ave
644797,41.730436,-72.725626,West Hartford,1/31/20,O,O,4,Local,342,NEW PARK AV,NEW PARK AV,New Britain Avenue,,New Britain Ave
660512,41.75746,-72.71952,West Hartford,2/1/20,A,C,4,Local,371,PARK RD,PARK RD,FAIRLAWN ST,,Park Rd east
644996,41.760662,-72.734852,West Hartford,2/2/20,O,O,4,Local,365,OUTLOOK AV,OUTLOOK AV,,Kingswood Road,
655181,41.74234,-72.71687,West Hartford,2/3/20,A,C,4,Local,342,NEW PARK AV,NEW PARK AV,FLATBUSH AV,,New Park Ave
649741,41.75282,-72.72195,West Hartford,2/3/20,A,C,4,Local,617,OAKWOOD AV NO 2,OAKWOOD AV NO 2,SEYMOUR AV,,
648910,41.786549,-72.740952,West Hartford,2/3/20,O,O,4,Local,501,TROUT BROOK DR,TROUT BROOK DR,44-E,,Albany Ave
648892,41.76969,-72.73019,West Hartford,2/4/20,A,C,4,Local,15,AUBURN RD,AUBURN RD,fern,,
648099,41.757043,-72.71488,West Hartford,2/4/20,O,O,4,Local,394,PROSPECT AV,PROSPECT AV,,Park Street ,Prospect Ave
646916,41.759226,-72.725227,West Hartford,2/4/20,A,C,4,Local,42,BOULEVARD,BOULEVARD,,Arnoldale,Boulevard east
646915,41.731204,-72.743271,West Hartford,2/4/20,O,O,4,Local,459,SOUTH MAIN ST NO 1,SOUTH MAIN ST NO 1,,New Britain Ave.,
647870,41.745979,-72.716168,West Hartford,2/5/20,O,O,4,Local,288,LEVESQUE AV,LEVESQUE AV,,Prospect Avenue,
